,Target ID,Plate ID,MJD,OBSVHELIO (km/s),OBSVREL Error (km/s)
187899,apo25m.5226.150-08-RV.2M03385429+4623449,9290,58054,-51.32843,0.03575428
187900,apo25m.5226.150-08-RV.2M03385429+4623449,9290,58063,-50.984257,0.03017353
187901,apo25m.5226.150-08-RV.2M03385429+4623449,9290,58068,-50.749866,0.033971988
187902,apo25m.5226.150-08-RV.2M03385429+4623449,9290,58085,-50.00224,0.0368268
187903,apo25m.5226.150-08-RV.2M03385429+4623449,9290,58087,-49.88351,0.032872085
187904,apo25m.5226.150-08-RV.2M03385429+4623449,9290,58114,-48.71023,0.06462296
187905,apo25m.5226.150-08-RV.2M03385429+4623449,9290,58143,-47.98499,0.0273468
187942,apo25m.5226.150-08-RV.2M03385695+4646084,9290,57706,37.242733,0.012181496
187943,apo25m.5226.150-08-RV.2M03385695+4646084,9290,57732,37.201935,0.012704892
187944,apo25m.5226.150-08-RV.2M03385695+4646084,9290,57734,37.24236,0.014484001
187945,apo25m.5226.150-08-RV.2M03385695+4646084,9290,57735,37.208565,0.015975038
187946,apo25m.5226.150-08-RV.2M03385695+4646084,9290,57760,37.385468,0.014542532
187947,apo25m.5226.150-08-RV.2M03385695+4646084,9290,57788,36.834095,0.01990506
187948,apo25m.5226.150-08-RV.2M03385695+4646084,9290,57789,36.71625,0.009669045
187949,apo25m.5226.150-08-RV.2M03385695+4646084,9290,58006,37.268715,0.0114082
187950,apo25m.5226.150-08-RV.2M03385695+4646084,9290,58032,37.178654,0.013487254
187951,apo25m.5226.150-08-RV.2M03385695+4646084,9290,58054,37.3055,0.009638768
187952,apo25m.5226.150-08-RV.2M03385695+4646084,9290,58063,37.318375,0.00955708
187953,apo25m.5226.150-08-RV.2M03385695+4646084,9290,58068,37.262142,0.010394393
187954,apo25m.5226.150-08-RV.2M03385695+4646084,9290,58085,37.234257,0.0123445615
187955,apo25m.5226.150-08-RV.2M03385695+4646084,9290,58087,37.35717,0.010995741
187956,apo25m.5226.150-08-RV.2M03385695+4646084,9290,58114,37.235073,0.02196327
187957,apo25m.5226.150-08-RV.2M03385695+4646084,9290,58143,37.25743,0.00886606
187963,apo25m.5226.150-08-RV.2M03385712+4629074,9290,57706,-61.09564,0.0068791653
187964,apo25m.5226.150-08-RV.2M03385712+4629074,9290,57732,-61.088615,0.0065425513
187965,apo25m.5226.150-08-RV.2M03385712+4629074,9290,57734,-61.10337,0.0073266826
187966,apo25m.5226.150-08-RV.2M03385712+4629074,9290,57735,-61.20955,0.008456004
187967,apo25m.5226.150-08-RV.2M03385712+4629074,9290,57760,-60.99499,0.008810118
187968,apo25m.5226.150-08-RV.2M03385712+4629074,9290,57788,-61.175106,0.010988231
187969,apo25m.5226.150-08-RV.2M03385712+4629074,9290,57789,-61.110764,0.0053746677
187970,apo25m.5226.150-08-RV.2M03385712+4629074,9290,58006,-60.94819,0.006165243
187971,apo25m.5226.150-08-RV.2M03385712+4629074,9290,58032,-60.89969,0.008554119
187972,apo25m.5226.150-08-RV.2M03385712+4629074,9290,58054,-61.065712,0.0052127945
187973,apo25m.5226.150-08-RV.2M03385712+4629074,9290,58063,-61.067947,0.0049735513
187974,apo25m.5226.150-08-RV.2M03385712+4629074,9290,58068,-61.087353,0.0056298724
187975,apo25m.5226.150-08-RV.2M03385712+4629074,9290,58085,-61.007755,0.006315647
187976,apo25m.5226.150-08-RV.2M03385712+4629074,9290,58087,-61.069233,0.0056682588
187977,apo25m.5226.150-08-RV.2M03385712+4629074,9290,58114,-61.03858,0.011663326
187978,apo25m.5226.150-08-RV.2M03385712+4629074,9290,58143,-60.986275,0.004961912
188290,apo25m.5226.150-08-RV.2M03391268+4706381,9290,57706,-18.975784,0.046485927
188291,apo25m.5226.150-08-RV.2M03391268+4706381,9290,57732,-39.309837,0.053413644
188292,apo25m.5226.150-08-RV.2M03391268+4706381,9290,57734,-38.764668,0.05845133
188293,apo25m.5226.150-08-RV.2M03391268+4706381,9290,57735,-38.584892,0.06674981
188294,apo25m.5226.150-08-RV.2M03391268+4706381,9290,57760,-23.254429,0.06652985
188295,apo25m.5226.150-08-RV.2M03391268+4706381,9290,57788,3.1810093,0.08905361
188296,apo25m.5226.150-08-RV.2M03391268+4706381,9290,57789,3.9908905,0.03951715
188297,apo25m.5226.150-08-RV.2M03391268+4706381,9290,58006,-15.858925,0.05057775
188298,apo25m.5226.150-08-RV.2M03391268+4706381,9290,58032,8.598539,0.050387684
188299,apo25m.5226.150-08-RV.2M03391268+4706381,9290,58054,-2.8700886,0.039117657
188300,apo25m.5226.150-08-RV.2M03391268+4706381,9290,58063,-19.710133,0.034976944
188301,apo25m.5226.150-08-RV.2M03391268+4706381,9290,58068,-28.011845,0.039580785
188302,apo25m.5226.150-08-RV.2M03391268+4706381,9290,58085,-39.359337,0.044045325
188303,apo25m.5226.150-08-RV.2M03391268+4706381,9290,58087,-39.360313,0.0387231
188304,apo25m.5226.150-08-RV.2M03391268+4706381,9290,58114,-25.475054,0.07320046
188305,apo25m.5226.150-08-RV.2M03391268+4706381,9290,58143,1.7215385,0.028400892
188430,apo25m.5226.150-08-RV.2M03391734+4604492,9290,57706,-25.549393,0.006887376
188431,apo25m.5226.150-08-RV.2M03391734+4604492,9290,57732,-25.527534,0.00568002
188432,apo25m.5226.150-08-RV.2M03391734+4604492,9290,57734,-25.482801,0.0063976543
188433,apo25m.5226.150-08-RV.2M03391734+4604492,9290,57735,-25.593506,0.0076696137
188434,apo25m.5226.150-08-RV.2M03391734+4604492,9290,57760,-25.397423,0.008095608
188435,apo25m.5226.150-08-RV.2M03391734+4604492,9290,57788,-25.641233,0.012721388
188436,apo25m.5226.150-08-RV.2M03391734+4604492,9290,57789,-25.555264,0.005799206
188437,apo25m.5226.150-08-RV.2M03391734+4604492,9290,58006,-25.765228,0.0062996675
188438,apo25m.5226.150-08-RV.2M03391734+4604492,9290,58032,-25.892714,0.00848913
188439,apo25m.5226.150-08-RV.2M03391734+4604492,9290,58054,-25.817698,0.005709382
188440,apo25m.5226.150-08-RV.2M03391734+4604492,9290,58063,-25.577969,0.0055230944
188441,apo25m.5226.150-08-RV.2M03391734+4604492,9290,58068,-25.573431,0.0062647844
188442,apo25m.5226.150-08-RV.2M03391734+4604492,9290,58085,-25.558197,0.0066795954
188443,apo25m.5226.150-08-RV.2M03391734+4604492,9290,58087,-25.551193,0.006085048
188444,apo25m.5226.150-08-RV.2M03391734+4604492,9290,58114,-25.67117,0.011811565
188445,apo25m.5226.150-08-RV.2M03391734+4604492,9290,58143,-25.458246,0.005144027
188731,apo25m.5226.150-08-RV.2M03392611+4524488,9290,57706,-26.271608,0.021728283
188732,apo25m.5226.150-08-RV.2M03392611+4524488,9290,57732,-26.62293,0.015559619
188733,apo25m.5226.150-08-RV.2M03392611+4524488,9290,57734,-26.761219,0.018330015
188734,apo25m.5226.150-08-RV.2M03392611+4524488,9290,57735,-26.790424,0.024478223
188735,apo25m.5226.150-08-RV.2M03392611+4524488,9290,57760,-27.015352,0.023911232
188736,apo25m.5226.150-08-RV.2M03392611+4524488,9290,57788,-27.716509,0.044033192
188737,apo25m.5226.150-08-RV.2M03392611+4524488,9290,57789,-27.70918,0.019125586
188738,apo25m.5226.150-08-RV.2M03392611+4524488,9290,58006,-37.750504,0.01835786
188739,apo25m.5226.150-08-RV.2M03392611+4524488,9290,58032,-37.442738,0.032619067
188740,apo25m.5226.150-08-RV.2M03392611+4524488,9290,58054,-37.370445,0.020782351
188741,apo25m.5226.150-08-RV.2M03392611+4524488,9290,58063,-37.402096,0.015792537
188742,apo25m.5226.150-08-RV.2M03392611+4524488,9290,58068,-37.37327,0.019147903
188743,apo25m.5226.150-08-RV.2M03392611+4524488,9290,58085,-37.117393,0.019046238
188744,apo25m.5226.150-08-RV.2M03392611+4524488,9290,58087,-37.02157,0.01766089
188745,apo25m.5226.150-08-RV.2M03392611+4524488,9290,58114,-36.552612,0.0396163
188746,apo25m.5226.150-08-RV.2M03392611+4524488,9290,58143,-35.478333,0.015537954
188823,apo25m.5226.150-08-RV.2M03392877+4628415,9290,57706,-40.412937,0.00316905
188824,apo25m.5226.150-08-RV.2M03392877+4628415,9290,57732,-40.35903,0.002174609
188825,apo25m.5226.150-08-RV.2M03392877+4628415,9290,57734,-40.419506,0.0024616735
188826,apo25m.5226.150-08-RV.2M03392877+4628415,9290,57735,-40.43365,0.0028386938
188827,apo25m.5226.150-08-RV.2M03392877+4628415,9290,57760,-40.177425,0.0033793235
188828,apo25m.5226.150-08-RV.2M03392877+4628415,9290,57788,-40.551094,0.0045189224
188829,apo25m.5226.150-08-RV.2M03392877+4628415,9290,57789,-40.390026,0.0021539018
188830,apo25m.5226.150-08-RV.2M03392877+4628415,9290,58006,-39.51809,0.0025425465
188831,apo25m.5226.150-08-RV.2M03392877+4628415,9290,58032,-39.656532,0.0031089885
188832,apo25m.5226.150-08-RV.2M03392877+4628415,9290,58054,-39.5914,0.0023903567
188833,apo25m.5226.150-08-RV.2M03392877+4628415,9290,58063,-39.633095,0.0022018193
188834,apo25m.5226.150-08-RV.2M03392877+4628415,9290,58068,-39.711487,0.0025584458
188835,apo25m.5226.150-08-RV.2M03392877+4628415,9290,58085,-39.87561,0.0027290953
188836,apo25m.5226.150-08-RV.2M03392877+4628415,9290,58087,-39.639877,0.0024800892
188837,apo25m.5226.150-08-RV.2M03392877+4628415,9290,58114,-40.022247,0.0048400387
188838,apo25m.5226.150-08-RV.2M03392877+4628415,9290,58143,-39.95583,0.0019155819
188899,apo25m.5226.150-08-RV.2M03393121+4712327,9290,57706,-74.318054,0.06492027
188900,apo25m.5226.150-08-RV.2M03393121+4712327,9290,57732,-74.1475,0.07097431
188901,apo25m.5226.150-08-RV.2M03393121+4712327,9290,57734,-74.15757,0.075657696
188902,apo25m.5226.150-08-RV.2M03393121+4712327,9290,57735,-74.04961,0.09343093
188903,apo25m.5226.150-08-RV.2M03393121+4712327,9290,57760,-74.02874,0.0806864
188904,apo25m.5226.150-08-RV.2M03393121+4712327,9290,57788,-73.698105,0.12199843
188905,apo25m.5226.150-08-RV.2M03393121+4712327,9290,57789,-74.492805,0.053916752
188906,apo25m.5226.150-08-RV.2M03393121+4712327,9290,58006,-74.141556,0.05961357
188907,apo25m.5226.150-08-RV.2M03393121+4712327,9290,58032,-74.16576,0.058643065
188908,apo25m.5226.150-08-RV.2M03393121+4712327,9290,58054,-74.60893,0.038726117
188909,apo25m.5226.150-08-RV.2M03393121+4712327,9290,58063,-75.00399,0.03650654
188910,apo25m.5226.150-08-RV.2M03393121+4712327,9290,58068,-74.93414,0.042754114
188911,apo25m.5226.150-08-RV.2M03393121+4712327,9290,58085,-74.7963,0.049535118
188912,apo25m.5226.150-08-RV.2M03393121+4712327,9290,58087,-74.646454,0.04624995
188913,apo25m.5226.150-08-RV.2M03393121+4712327,9290,58114,-74.73845,0.108705446
188914,apo25m.5226.150-08-RV.2M03393121+4712327,9290,58143,-74.6929,0.043188024
189404,apo25m.5226.150-08-RV.2M03395145+4631286,9290,57706,-39.414062,0.039171334
189405,apo25m.5226.150-08-RV.2M03395145+4631286,9290,57732,-39.326015,0.037913676
189406,apo25m.5226.150-08-RV.2M03395145+4631286,9290,57734,-39.4616,0.04172647
189407,apo25m.5226.150-08-RV.2M03395145+4631286,9290,57735,-39.21583,0.0529706
189408,apo25m.5226.150-08-RV.2M03395145+4631286,9290,57760,-39.07041,0.06572434
189409,apo25m.5226.150-08-RV.2M03395145+4631286,9290,57788,-39.203472,0.08459249
189410,apo25m.5226.150-08-RV.2M03395145+4631286,9290,57789,-39.49838,0.03624516
189411,apo25m.5226.150-08-RV.2M03395145+4631286,9290,58006,-39.52724,0.044911627
189412,apo25m.5226.150-08-RV.2M03395145+4631286,9290,58032,-39.664703,0.04687173
189413,apo25m.5226.150-08-RV.2M03395145+4631286,9290,58054,-39.374413,0.038345985
189414,apo25m.5226.150-08-RV.2M03395145+4631286,9290,58063,-39.167675,0.033729907
189415,apo25m.5226.150-08-RV.2M03395145+4631286,9290,58068,-39.398994,0.037686776
189416,apo25m.5226.150-08-RV.2M03395145+4631286,9290,58085,-39.458027,0.04402713
189417,apo25m.5226.150-08-RV.2M03395145+4631286,9290,58087,-39.410908,0.03954887
189418,apo25m.5226.150-08-RV.2M03395145+4631286,9290,58114,-39.411713,0.07877163
189419,apo25m.5226.150-08-RV.2M03395145+4631286,9290,58143,-39.31811,0.033568878
189574,apo25m.5226.150-08-RV.2M03395821+4635068,9290,57706,-18.59604,0.0057669077
189575,apo25m.5226.150-08-RV.2M03395821+4635068,9290,57732,-18.654814,0.005049689
189576,apo25m.5226.150-08-RV.2M03395821+4635068,9290,57734,-18.587486,0.00570623
189577,apo25m.5226.150-08-RV.2M03395821+4635068,9290,57735,-18.627398,0.0066009695
189578,apo25m.5226.150-08-RV.2M03395821+4635068,9290,57760,-18.510605,0.0068438635
189579,apo25m.5226.150-08-RV.2M03395821+4635068,9290,57788,-18.596636,0.010963565
189580,apo25m.5226.150-08-RV.2M03395821+4635068,9290,57789,-18.64173,0.005413468
189581,apo25m.5226.150-08-RV.2M03395821+4635068,9290,58006,-18.472242,0.0056459806
189582,apo25m.5226.150-08-RV.2M03395821+4635068,9290,58032,-18.572752,0.0066326656
189583,apo25m.5226.150-08-RV.2M03395821+4635068,9290,58054,-18.559006,0.0048005623
189584,apo25m.5226.150-08-RV.2M03395821+4635068,9290,58063,-18.540342,0.004263269
189585,apo25m.5226.150-08-RV.2M03395821+4635068,9290,58068,-18.52084,0.004775488
189586,apo25m.5226.150-08-RV.2M03395821+4635068,9290,58085,-18.576305,0.0054062284
189587,apo25m.5226.150-08-RV.2M03395821+4635068,9290,58087,-18.52349,0.0048631607
189588,apo25m.5226.150-08-RV.2M03395821+4635068,9290,58114,-18.597603,0.009990775
189589,apo25m.5226.150-08-RV.2M03395821+4635068,9290,58143,-18.502234,0.004110364
189690,apo25m.5226.150-08-RV.2M03400205+4654487,9290,57706,7.4442997,0.007313409
189691,apo25m.5226.150-08-RV.2M03400205+4654487,9290,57732,7.5554037,0.0088256905
189692,apo25m.5226.150-08-RV.2M03400205+4654487,9290,57734,7.710016,0.009906126
189693,apo25m.5226.150-08-RV.2M03400205+4654487,9290,57735,7.3734446,0.010805504
189694,apo25m.5226.150-08-RV.2M03400205+4654487,9290,57760,7.480917,0.009996077
189695,apo25m.5226.150-08-RV.2M03400205+4654487,9290,57788,7.288534,0.012911668
189696,apo25m.5226.150-08-RV.2M03400205+4654487,9290,57789,7.3794937,0.005845696
189697,apo25m.5226.150-08-RV.2M03400205+4654487,9290,58006,7.514715,0.008223299
189698,apo25m.5226.150-08-RV.2M03400205+4654487,9290,58032,7.424341,0.008222093
189699,apo25m.5226.150-08-RV.2M03400205+4654487,9290,58054,7.3495603,0.00635482
189700,apo25m.5226.150-08-RV.2M03400205+4654487,9290,58063,7.325022,0.0056161922
189701,apo25m.5226.150-08-RV.2M03400205+4654487,9290,58068,7.279932,0.006395628
189702,apo25m.5226.150-08-RV.2M03400205+4654487,9290,58085,7.2282414,0.007122848
189703,apo25m.5226.150-08-RV.2M03400205+4654487,9290,58087,7.271349,0.0065347035
189704,apo25m.5226.150-08-RV.2M03400205+4654487,9290,58114,7.4122906,0.013754367
189705,apo25m.5226.150-08-RV.2M03400205+4654487,9290,58143,7.4699574,0.0055684727
189788,apo25m.5226.150-08-RV.2M03400345+4520415,9290,57706,-9.413523,0.8669098
189789,apo25m.5226.150-08-RV.2M03400345+4520415,9290,57732,-1.4977155,0.6674416
189790,apo25m.5226.150-08-RV.2M03400345+4520415,9290,57734,-10.143061,0.64343184
189791,apo25m.5226.150-08-RV.2M03400345+4520415,9290,57735,-8.510602,0.8840779
189792,apo25m.5226.150-08-RV.2M03400345+4520415,9290,57760,4.7622204,0.9859477
189793,apo25m.5226.150-08-RV.2M03400345+4520415,9290,57788,-8.727589,1.7738262
189794,apo25m.5226.150-08-RV.2M03400345+4520415,9290,57789,-1.775444,0.7344684
189795,apo25m.5226.150-08-RV.2M03400345+4520415,9290,58006,9.02824,0.7543854
189796,apo25m.5226.150-08-RV.2M03400345+4520415,9290,58032,-14.942181,1.6964934
189797,apo25m.5226.150-08-RV.2M03400345+4520415,9290,58054,5.0021696,0.7834931
189798,apo25m.5226.150-08-RV.2M03400345+4520415,9290,58063,-5.087015,0.6456047
189799,apo25m.5226.150-08-RV.2M03400345+4520415,9290,58068,12.690016,0.7927477
189800,apo25m.5226.150-08-RV.2M03400345+4520415,9290,58085,-2.105236,0.6957966
189801,apo25m.5226.150-08-RV.2M03400345+4520415,9290,58087,-2.5863843,0.67566574
189802,apo25m.5226.150-08-RV.2M03400345+4520415,9290,58114,-6.143738,1.6316111
189803,apo25m.5226.150-08-RV.2M03400345+4520415,9290,58143,-11.342102,0.59118307
189813,apo25m.5226.150-08-RV.2M03400383+4553266,9290,57706,-35.791992,0.004827013
189814,apo25m.5226.150-08-RV.2M03400383+4553266,9290,57732,-35.739952,0.003887057
189815,apo25m.5226.150-08-RV.2M03400383+4553266,9290,57734,-35.681953,0.00448194
189816,apo25m.5226.150-08-RV.2M03400383+4553266,9290,57735,-35.715775,0.005574631
189817,apo25m.5226.150-08-RV.2M03400383+4553266,9290,57760,-35.344616,0.00586126
189818,apo25m.5226.150-08-RV.2M03400383+4553266,9290,57788,-35.699722,0.009508101
189819,apo25m.5226.150-08-RV.2M03400383+4553266,9290,57789,-35.589832,0.0044873813
189820,apo25m.5226.150-08-RV.2M03400383+4553266,9290,58006,-35.56823,0.0047381264
189821,apo25m.5226.150-08-RV.2M03400383+4553266,9290,58032,-35.633385,0.006374314
189822,apo25m.5226.150-08-RV.2M03400383+4553266,9290,58054,-35.686924,0.004414548
189823,apo25m.5226.150-08-RV.2M03400383+4553266,9290,58063,-35.60163,0.0041424977
189824,apo25m.5226.150-08-RV.2M03400383+4553266,9290,58068,-35.65943,0.0047110952
189825,apo25m.5226.150-08-RV.2M03400383+4553266,9290,58085,-35.67331,0.0050391136
189826,apo25m.5226.150-08-RV.2M03400383+4553266,9290,58087,-35.65817,0.004545603
189827,apo25m.5226.150-08-RV.2M03400383+4553266,9290,58114,-35.796227,0.009142003
189828,apo25m.5226.150-08-RV.2M03400383+4553266,9290,58143,-35.474552,0.0037234742
189943,apo25m.5226.150-08-RV.2M03400642+4701351,9290,57706,-44.925465,2.921832
189944,apo25m.5226.150-08-RV.2M03400642+4701351,9290,57732,-60.79107,3.2366717
189945,apo25m.5226.150-08-RV.2M03400642+4701351,9290,57734,-60.807724,3.1823912
189946,apo25m.5226.150-08-RV.2M03400642+4701351,9290,57735,-101.446304,2.936572
189947,apo25m.5226.150-08-RV.2M03400642+4701351,9290,57760,-64.66263,3.208654
189948,apo25m.5226.150-08-RV.2M03400642+4701351,9290,57788,-38.818024,5.5902147
189949,apo25m.5226.150-08-RV.2M03400642+4701351,9290,57789,-32.280552,2.3943079
189950,apo25m.5226.150-08-RV.2M03400642+4701351,9290,58006,-32.160973,2.515513
189951,apo25m.5226.150-08-RV.2M03400642+4701351,9290,58032,-57.622078,2.2375863
189952,apo25m.5226.150-08-RV.2M03400642+4701351,9290,58054,-26.345135,2.4455645
189953,apo25m.5226.150-08-RV.2M03400642+4701351,9290,58063,-39.951515,1.920422
189954,apo25m.5226.150-08-RV.2M03400642+4701351,9290,58068,-73.01783,1.9158465
189955,apo25m.5226.150-08-RV.2M03400642+4701351,9290,58085,-23.912241,2.6062782
189956,apo25m.5226.150-08-RV.2M03400642+4701351,9290,58087,-17.536911,2.2663023
189957,apo25m.5226.150-08-RV.2M03400642+4701351,9290,58114,-36.85423,7.764388
189958,apo25m.5226.150-08-RV.2M03400642+4701351,9290,58143,-37.47587,2.0933492
190166,apo25m.5226.150-08-RV.2M03401440+4648055,9290,57706,-88.389275,0.056798402
190167,apo25m.5226.150-08-RV.2M03401440+4648055,9290,57732,-88.395996,0.056431945
190168,apo25m.5226.150-08-RV.2M03401440+4648055,9290,57734,-88.36353,0.059685815
190169,apo25m.5226.150-08-RV.2M03401440+4648055,9290,57735,-88.28444,0.07373037
190170,apo25m.5226.150-08-RV.2M03401440+4648055,9290,57760,-88.19042,0.06420629
190171,apo25m.5226.150-08-RV.2M03401440+4648055,9290,57788,-88.356445,0.091939345
190172,apo25m.5226.150-08-RV.2M03401440+4648055,9290,57789,-88.31058,0.0397939
190173,apo25m.5226.150-08-RV.2M03401440+4648055,9290,58006,-87.91092,0.05087404
190174,apo25m.5226.150-08-RV.2M03401440+4648055,9290,58032,-88.34086,0.052952632
190175,apo25m.5226.150-08-RV.2M03401440+4648055,9290,58054,-88.44485,0.042344663
190176,apo25m.5226.150-08-RV.2M03401440+4648055,9290,58063,-88.4656,0.035794873
190177,apo25m.5226.150-08-RV.2M03401440+4648055,9290,58068,-88.459755,0.03843215
190178,apo25m.5226.150-08-RV.2M03401440+4648055,9290,58085,-88.60661,0.042131383
190179,apo25m.5226.150-08-RV.2M03401440+4648055,9290,58087,-88.54125,0.037527286
190180,apo25m.5226.150-08-RV.2M03401440+4648055,9290,58114,-88.81531,0.13493608
190181,apo25m.5226.150-08-RV.2M03401440+4648055,9290,58143,-88.2425,0.03148393
190218,apo25m.5226.150-08-RV.2M03401551+4612451,9290,57706,19.054596,0.0041014343
190219,apo25m.5226.150-08-RV.2M03401551+4612451,9290,57732,18.92214,0.0032807698
190220,apo25m.5226.150-08-RV.2M03401551+4612451,9290,57734,19.042694,0.0036793363
190221,apo25m.5226.150-08-RV.2M03401551+4612451,9290,57735,18.940891,0.004409758
190222,apo25m.5226.150-08-RV.2M03401551+4612451,9290,57760,19.138376,0.004744533
190223,apo25m.5226.150-08-RV.2M03401551+4612451,9290,57788,18.960451,0.006656403
190224,apo25m.5226.150-08-RV.2M03401551+4612451,9290,57789,19.027634,0.0032108286
190225,apo25m.5226.150-08-RV.2M03401551+4612451,9290,58006,19.26257,0.003852873
190226,apo25m.5226.150-08-RV.2M03401551+4612451,9290,58032,18.98934,0.0054040765
190227,apo25m.5226.150-08-RV.2M03401551+4612451,9290,58054,18.973337,0.0031835923
190228,apo25m.5226.150-08-RV.2M03401551+4612451,9290,58063,19.064116,0.0030528156
190229,apo25m.5226.150-08-RV.2M03401551+4612451,9290,58068,18.987452,0.0035871533
190230,apo25m.5226.150-08-RV.2M03401551+4612451,9290,58085,18.978094,0.0039807092
190231,apo25m.5226.150-08-RV.2M03401551+4612451,9290,58087,19.127956,0.003734115
190232,apo25m.5226.150-08-RV.2M03401551+4612451,9290,58114,18.903133,0.0067068073
190233,apo25m.5226.150-08-RV.2M03401551+4612451,9290,58143,18.998281,0.0028473043
190249,apo25m.5226.150-08-RV.2M03401634+4617074,9290,57706,19.482693,0.012412229
190250,apo25m.5226.150-08-RV.2M03401634+4617074,9290,57732,19.386976,0.01028032
190251,apo25m.5226.150-08-RV.2M03401634+4617074,9290,57734,19.361217,0.011628176
190252,apo25m.5226.150-08-RV.2M03401634+4617074,9290,57735,19.401798,0.0144221485
190253,apo25m.5226.150-08-RV.2M03401634+4617074,9290,57760,19.482767,0.016719058
